"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Treasury","Human Resources","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","London","G6","15","15","69160","67780"
"In post","2023","HM Treasury","Internal Audit","London","G7","40","35","57210","55830"
"In post","2023","HM Treasury","Internal Audit","London","HEO","25","25","36650","35500"
"In post","2023","HM Treasury","Internal Audit","London","SCS level","10","10","96490","90080"
"In post","2023","HM Treasury","Internal Audit","London","SEO","35","35","48160","47720"
"In post","2023","HM Treasury","Internal Audit","North East (England)","G6","5","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North East (England)","G7","5","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North East (England)","SEO","10","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North West (England)","G7","10","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","North West (England)","SEO","15","15","42270","42700"
"In post","2023","HM Treasury","Internal Audit","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","South West (England)","G6","5","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","South West (England)","G7","10","10","51580","51350"
"In post","2023","HM Treasury","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","South West (England)","SEO","15","15","43630","42800"
"In post","2023","HM Treasury","Internal Audit","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Unknown","SEO","10","10","43380","43290"
"In post","2023","HM Treasury","Internal Audit","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Wales","G7","10","10","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","West Midlands (England)","SEO","10","10","43510","43930"
"In post","2023","HM Treasury","Internal Audit","Yorkshire and The Humber","G6","10","10","62840","64280"
"In post","2023","HM Treasury","Internal Audit","Yorkshire and The Humber","G7","10","10","51170","51350"
"In post","2023","HM Treasury","Internal Audit","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","London","G7","5","5","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Legal","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Legal","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","London","AO","10","10","24380","25350"
"In post","2023","HM Treasury","Operational Delivery","London","EO","85","85","29190","28590"
"In post","2023","HM Treasury","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","London","G7","10","10","55150","54130"
"In post","2023","HM Treasury","Operational Delivery","London","HEO","15","15","37660","36180"
"In post","2023","HM Treasury","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","London","SEO","15","15","42380","40070"
"In post","2023","HM Treasury","Operational Delivery","North East (England)","EO","10","10","25620","25460"
"In post","2023","HM Treasury","Operational Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","London","G7","5","5","[c]","[c]"
"In post","2023","HM Treasury","Other","London","HEO","10","10","[c]","[c]"
"In post","2023","HM Treasury","Other","London","SEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Other","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","North West (England)","HEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Other","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Other","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Policy","East of England","EO","10","5","[c]","[c]"
"In post","2023","HM Treasury","Policy","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","London","EO","65","60","27690","27820"
"In post","2023","HM Treasury","Policy","London","G6","225","220","65980","64950"
"In post","2023","HM Treasury","Policy","London","G7","465","460","55050","54090"
"In post","2023","HM Treasury","Policy","London","HEO","365","365","33840","33630"
"In post","2023","HM Treasury","Policy","London","SCS level","115","110","86450","78620"
"In post","2023","HM Treasury","Policy","London","SEO","80","80","40150","39050"
"In post","2023","HM Treasury","Policy","North East (England)","EO","15","15","25120","24820"
"In post","2023","HM Treasury","Policy","North East (England)","G6","15","15","63690","64280"
"In post","2023","HM Treasury","Policy","North East (England)","G7","35","35","52540","51010"
"In post","2023","HM Treasury","Policy","North East (England)","HEO","55","55","30670","30510"
"In post","2023","HM Treasury","Policy","North East (England)","SCS level","10","10","94660","81500"
"In post","2023","HM Treasury","Policy","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","G6","5","5","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","G7","5","5","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","HEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","SEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
