"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Communications","London","HEO","435","430","37130","36620"
"In post","2023","Communications","Communications","London","SCS level","85","85","91370","86700"
"In post","2023","Communications","Communications","London","SEO","505","500","44600","44250"
"In post","2023","Communications","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Outside London","AO","120","115","22520","22220"
"In post","2023","Communications","Communications","Outside London","EO","305","285","27790","27470"
"In post","2023","Communications","Communications","Outside London","G6","80","75","66570","67680"
"In post","2023","Communications","Communications","Outside London","G7","245","240","54060","53890"
"In post","2023","Communications","Communications","Outside London","HEO","525","500","33630","33830"
"In post","2023","Communications","Communications","Outside London","SCS level","15","15","79040","78740"
"In post","2023","Communications","Communications","Outside London","SEO","515","490","41110","41200"
"In post","2023","Communications","Communications","Outside London","Unknown","20","20","37080","33340"
"In post","2023","Communications","Communications","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","London","G7","5","5","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","London","SEO","10","10","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","London","AO","5","5","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","London","EO","25","25","32730","32520"
"In post","2023","Communications","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","London","G7","15","15","57190","57240"
"In post","2023","Communications","Knowledge and Information Management","London","HEO","20","20","40570","39150"
"In post","2023","Communications","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","London","SEO","15","15","47480","48790"
"In post","2023","Communications","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","London","G6","5","5","[c]","[c]"
"In post","2023","Communications","Operational Delivery","London","G7","5","5","[c]","[c]"
"In post","2023","Communications","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Operational Delivery","London","SEO","15","15","43320","42250"
"In post","2023","Communications","Operational Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","Outside London","EO","10","10","26580","26260"
"In post","2023","Communications","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Communications","Operational Delivery","Outside London","HEO","25","20","30950","30640"
"In post","2023","Communications","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","Outside London","SEO","15","15","37940","37300"
"In post","2023","Communications","Other","London","AO","5","5","[c]","[c]"
"In post","2023","Communications","Other","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","London","G7","5","5","[c]","[c]"
"In post","2023","Communications","Other","London","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Planning","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","London","G7","10","10","[c]","[c]"
"In post","2023","Communications","Policy","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","London","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Psychology","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Psychology","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","London","EO","15","15","28660","28370"
"In post","2023","Communications","Unknown","London","G6","20","20","68560","67780"
"In post","2023","Communications","Unknown","London","G7","40","35","57170","56430"
"In post","2023","Communications","Unknown","London","HEO","40","40","35170","35240"
"In post","2023","Communications","Unknown","London","SCS level","20","20","97420","87400"
"In post","2023","Communications","Unknown","London","SEO","40","40","42820","41950"
"In post","2023","Communications","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Communications","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","London","AO","330","290","25350","25610"
"In post","2023","Counter Fraud","Counter Fraud","London","EO","775","735","32260","32520"
"In post","2023","Counter Fraud","Counter Fraud","London","G6","55","50","73860","72800"
"In post","2023","Counter Fraud","Counter Fraud","London","G7","100","95","61370","61850"
"In post","2023","Counter Fraud","Counter Fraud","London","HEO","445","435","39170","39450"
"In post","2023","Counter Fraud","Counter Fraud","London","SCS level","10","10","97030","84930"
"In post","2023","Counter Fraud","Counter Fraud","London","SEO","215","205","44770","45560"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","AA","10","10","21850","22200"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","AO","1250","1080","22580","21690"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","EO","3990","3640","28440","28120"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","G6","50","50","70090","71300"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","G7","120","115","55830","57970"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","HEO","1570","1495","34910","34400"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","SEO","405","385","41570","42140"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","G6","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
