"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Human Resources","North West (England)","Lancashire","355","340","36080","34170"
"In post","2023","Human Resources","North West (England)","Merseyside","510","485","37710","34170"
"In post","2023","Human Resources","Northern Ireland","Northern Ireland","80","75","33950","32730"
"In post","2023","Human Resources","Overseas","Overseas","240","240","56720","56420"
"In post","2023","Human Resources","Scotland","Eastern Scotland","430","410","38100","37060"
"In post","2023","Human Resources","Scotland","Highlands and Islands","20","20","29340","27470"
"In post","2023","Human Resources","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Human Resources","Scotland","Southern Scotland","80","75","37690","34700"
"In post","2023","Human Resources","Scotland","West Central Scotland","420","400","32880","28130"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","445","430","37580","34300"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","740","715","35810","33830"
"In post","2023","Human Resources","South East (England)","Kent","100","95","37790","34610"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","115","105","36800","33630"
"In post","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","60","60","31200","27790"
"In post","2023","Human Resources","South West (England)","Devon","215","200","36690","33910"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","235","230","34850","33470"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1110","1050","38500","34300"
"In post","2023","Human Resources","Unknown","Unknown","35","35","44620","41490"
"In post","2023","Human Resources","Wales","East Wales","600","565","37300","32710"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","320","310","35360","32160"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","170","160","35170","32410"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","475","460","34090","31100"
"In post","2023","Human Resources","West Midlands (England)","West Midlands","350","335","39950","34430"
"In post","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","360","340","28450","27470"
"In post","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","215","210","37070","33990"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","280","260","39700","37060"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","510","485","40260","37680"
"In post","2023","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","47580","47010"
"In post","2023","Internal Audit","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Internal Audit","East of England","East Anglia","10","10","50600","53200"
"In post","2023","Internal Audit","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","London","Inner London - East","15","15","46930","46950"
"In post","2023","Internal Audit","London","Inner London - West","170","165","54620","53320"
"In post","2023","Internal Audit","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","London","Outer London - South","5","5","[c]","[c]"
"In post","2023","Internal Audit","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Internal Audit","North East (England)","Northumberland, and Tyne and Wear","30","30","49100","46290"
"In post","2023","Internal Audit","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Internal Audit","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","North West (England)","Greater Manchester","30","30","43660","41990"
"In post","2023","Internal Audit","North West (England)","Lancashire","15","15","49630","44930"
"In post","2023","Internal Audit","North West (England)","Merseyside","15","15","45020","45050"
"In post","2023","Internal Audit","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Scotland","Eastern Scotland","10","10","46990","48640"
"In post","2023","Internal Audit","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Scotland","Southern Scotland","35","35","43450","41660"
"In post","2023","Internal Audit","Scotland","West Central Scotland","15","15","40580","35610"
"In post","2023","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","40","41040","37510"
"In post","2023","Internal Audit","South East (England)","Hampshire and Isle of Wight","40","40","35870","33830"
"In post","2023","Internal Audit","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South West (England)","Devon","10","10","41360","40850"
"In post","2023","Internal Audit","South West (England)","Dorset and Somerset","15","15","44890","45000"
"In post","2023","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","45380","42880"
"In post","2023","Internal Audit","Unknown","Unknown","20","20","49540","44070"
"In post","2023","Internal Audit","Wales","East Wales","15","15","45850","45880"
"In post","2023","Internal Audit","Wales","West Wales and The Valleys","15","15","49180","48780"
"In post","2023","Internal Audit","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","20","20","45980","43850"
"In post","2023","Internal Audit","West Midlands (England)","West Midlands","35","30","52890","49040"
"In post","2023","Internal Audit","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Internal Audit","Yorkshire and The Humber","South Yorkshire","15","10","51920","48780"
"In post","2023","Internal Audit","Yorkshire and The Humber","West Yorkshire","25","25","53430","51350"
"In post","2023","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","420","390","38280","33200"
"In post","2023","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","185","170","39850","38760"
"In post","2023","Legal","East Midlands (England)","Lincolnshire","25","20","45620","55290"
"In post","2023","Legal","East of England","Bedfordshire and Hertfordshire","200","180","45200","41890"
"In post","2023","Legal","East of England","East Anglia","165","145","39130","33100"
"In post","2023","Legal","East of England","Essex","210","195","43220","40540"
"In post","2023","Legal","London","Inner London - East","810","780","58140","61110"
"In post","2023","Legal","London","Inner London - West","4270","4010","53110","54100"
"In post","2023","Legal","London","Outer London - East and North East","25","20","40100","25600"
"In post","2023","Legal","London","Outer London - South","150","140","55340","61100"
"In post","2023","Legal","London","Outer London - West and North West","35","35","52610","58820"
"In post","2023","Legal","North East (England)","Northumberland, and Tyne and Wear","325","300","38160","32910"
"In post","2023","Legal","North East (England)","Tees Valley and Durham","160","145","42650","39520"
"In post","2023","Legal","North West (England)","Cheshire","30","25","56790","57570"
"In post","2023","Legal","North West (England)","Cumbria","30","25","40460","37680"
"In post","2023","Legal","North West (England)","Greater Manchester","690","645","43030","41780"
"In post","2023","Legal","North West (England)","Lancashire","310","285","39310","34700"
"In post","2023","Legal","North West (England)","Merseyside","450","425","39570","34850"
"In post","2023","Legal","Northern Ireland","Northern Ireland","40","40","37050","34850"
"In post","2023","Legal","Overseas","Overseas","10","10","76790","72370"
"In post","2023","Legal","Scotland","Eastern Scotland","335","320","59330","55990"
"In post","2023","Legal","Scotland","Highlands and Islands","35","30","61130","58770"
"In post","2023","Legal","Scotland","North Eastern Scotland","35","35","58570","55990"
"In post","2023","Legal","Scotland","Southern Scotland","105","100","59470","55990"
"In post","2023","Legal","Scotland","West Central Scotland","385","360","59130","56990"
"In post","2023","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","200","175","44070","40800"
"In post","2023","Legal","South East (England)","Hampshire and Isle of Wight","340","320","42860","37680"
"In post","2023","Legal","South East (England)","Kent","140","135","41530","34980"
"In post","2023","Legal","South East (England)","Surrey, East and West Sussex","220","210","43080","36990"
"In post","2023","Legal","South West (England)","Cornwall and Isles of Scilly","30","25","37520","30020"
"In post","2023","Legal","South West (England)","Devon","135","125","42870","45150"
"In post","2023","Legal","South West (England)","Dorset and Somerset","20","20","51240","56450"
"In post","2023","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","415","390","46300","49590"
"In post","2023","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Wales","East Wales","420","390","42350","42510"
"In post","2023","Legal","Wales","West Wales and The Valleys","120","115","44460","49050"
"In post","2023","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","49870","53750"
"In post","2023","Legal","West Midlands (England)","Shropshire and Staffordshire","85","80","44090","40310"
