"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","SEO","Male","Undeclared","85","85","43680","42510"
"In post","2023","Counter Fraud","SEO","Male","Unknown","195","185","43590","42510"
"In post","2023","Counter Fraud","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AA","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Debt","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AA","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AA","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AO","Female","Heterosexual / straight","2180","1845","22500","22520"
"In post","2023","Debt","AO","Female","LGBO","115","110","22570","22520"
"In post","2023","Debt","AO","Female","Undeclared","230","190","22730","22520"
"In post","2023","Debt","AO","Female","Unknown","1070","925","22850","22520"
"In post","2023","Debt","AO","Male","Heterosexual / straight","1240","1185","22500","22520"
"In post","2023","Debt","AO","Male","LGBO","150","145","22300","22520"
"In post","2023","Debt","AO","Male","Undeclared","135","130","22250","22520"
"In post","2023","Debt","AO","Male","Unknown","770","740","22850","22520"
"In post","2023","Debt","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","EO","Female","Heterosexual / straight","525","460","28650","28120"
"In post","2023","Debt","EO","Female","LGBO","30","30","[c]","[c]"
"In post","2023","Debt","EO","Female","Undeclared","50","45","29360","28130"
"In post","2023","Debt","EO","Female","Unknown","185","165","29140","28130"
"In post","2023","Debt","EO","Male","Heterosexual / straight","340","325","28790","28130"
"In post","2023","Debt","EO","Male","LGBO","50","50","28440","28120"
"In post","2023","Debt","EO","Male","Undeclared","40","40","29270","28130"
"In post","2023","Debt","EO","Male","Unknown","150","145","28960","28130"
"In post","2023","Debt","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G7","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Debt","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G7","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HEO","Female","Heterosexual / straight","140","125","35170","34700"
"In post","2023","Debt","HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Debt","HEO","Female","Unknown","35","35","35680","34700"
"In post","2023","Debt","HEO","Male","Heterosexual / straight","85","80","35280","34700"
"In post","2023","Debt","HEO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","HEO","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Debt","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SEO","Female","Heterosexual / straight","40","40","42110","42140"
"In post","2023","Debt","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SEO","Male","Heterosexual / straight","30","30","42980","42510"
"In post","2023","Debt","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SEO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Debt","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AO","Female","Heterosexual / straight","255","235","22960","22220"
"In post","2023","Digital, Data & Technology","AO","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","AO","Female","Undeclared","35","35","22400","22220"
"In post","2023","Digital, Data & Technology","AO","Female","Unknown","55","50","23120","22520"
"In post","2023","Digital, Data & Technology","AO","Male","Heterosexual / straight","320","315","23050","22220"
"In post","2023","Digital, Data & Technology","AO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","AO","Male","Undeclared","45","45","22660","22220"
"In post","2023","Digital, Data & Technology","AO","Male","Unknown","75","70","23200","22520"
"In post","2023","Digital, Data & Technology","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","EO","Female","Heterosexual / straight","1045","965","28260","28120"
"In post","2023","Digital, Data & Technology","EO","Female","LGBO","85","85","27960","27470"
"In post","2023","Digital, Data & Technology","EO","Female","Undeclared","120","115","28630","28120"
"In post","2023","Digital, Data & Technology","EO","Female","Unknown","285","260","28310","28120"
"In post","2023","Digital, Data & Technology","EO","Male","Heterosexual / straight","1515","1470","28610","28120"
"In post","2023","Digital, Data & Technology","EO","Male","LGBO","100","95","27860","27890"
"In post","2023","Digital, Data & Technology","EO","Male","Undeclared","255","250","28760","28120"
"In post","2023","Digital, Data & Technology","EO","Male","Unknown","585","575","28810","28120"
"In post","2023","Digital, Data & Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","G6","Female","Heterosexual / straight","445","430","67790","66860"
"In post","2023","Digital, Data & Technology","G6","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","G6","Female","Undeclared","65","65","68620","66860"
"In post","2023","Digital, Data & Technology","G6","Female","Unknown","105","100","69210","68000"
"In post","2023","Digital, Data & Technology","G6","Male","Heterosexual / straight","855","845","69740","68470"
"In post","2023","Digital, Data & Technology","G6","Male","LGBO","45","45","70950","70010"
"In post","2023","Digital, Data & Technology","G6","Male","Undeclared","125","120","70180","71300"
"In post","2023","Digital, Data & Technology","G6","Male","Unknown","220","215","70050","68610"
"In post","2023","Digital, Data & Technology","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","G7","Female","Heterosexual / straight","1440","1385","54780","54630"
"In post","2023","Digital, Data & Technology","G7","Female","LGBO","125","125","55460","55500"
"In post","2023","Digital, Data & Technology","G7","Female","Undeclared","170","160","55450","55790"
"In post","2023","Digital, Data & Technology","G7","Female","Unknown","325","315","55420","55410"
"In post","2023","Digital, Data & Technology","G7","Male","Heterosexual / straight","2545","2515","56390","56100"
"In post","2023","Digital, Data & Technology","G7","Male","LGBO","175","170","56180","56430"
"In post","2023","Digital, Data & Technology","G7","Male","Undeclared","360","355","56240","56080"
"In post","2023","Digital, Data & Technology","G7","Male","Unknown","680","675","57160","56870"
"In post","2023","Digital, Data & Technology","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HEO","Female","Heterosexual / straight","1655","1570","34480","34170"
"In post","2023","Digital, Data & Technology","HEO","Female","LGBO","140","140","33810","34170"
"In post","2023","Digital, Data & Technology","HEO","Female","Undeclared","210","200","34550","34300"
"In post","2023","Digital, Data & Technology","HEO","Female","Unknown","475","460","34340","34400"
"In post","2023","Digital, Data & Technology","HEO","Male","Heterosexual / straight","2395","2355","34940","34300"
"In post","2023","Digital, Data & Technology","HEO","Male","LGBO","180","180","34470","34170"
"In post","2023","Digital, Data & Technology","HEO","Male","Undeclared","375","360","35260","34700"
"In post","2023","Digital, Data & Technology","HEO","Male","Unknown","895","885","34860","34400"
"In post","2023","Digital, Data & Technology","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","SCS level","Female","Heterosexual / straight","95","95","90660","83030"
"In post","2023","Digital, Data & Technology","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","SCS level","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","SCS level","Male","Heterosexual / straight","185","185","98260","92260"
"In post","2023","Digital, Data & Technology","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","SCS level","Male","Unknown","55","55","103390","98430"
"In post","2023","Digital, Data & Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","SEO","Female","Heterosexual / straight","1795","1720","41310","41200"
"In post","2023","Digital, Data & Technology","SEO","Female","LGBO","120","120","40970","41240"
"In post","2023","Digital, Data & Technology","SEO","Female","Undeclared","245","230","41580","41670"
"In post","2023","Digital, Data & Technology","SEO","Female","Unknown","375","360","42090","41780"
"In post","2023","Digital, Data & Technology","SEO","Male","Heterosexual / straight","2940","2895","42590","42050"
"In post","2023","Digital, Data & Technology","SEO","Male","LGBO","165","165","41270","41000"
"In post","2023","Digital, Data & Technology","SEO","Male","Undeclared","475","460","42830","42060"
"In post","2023","Digital, Data & Technology","SEO","Male","Unknown","850","835","42930","42140"
"In post","2023","Digital, Data & Technology","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Male","Heterosexual / straight","55","55","37910","38540"
