"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Asian","Statistics","70","65","45820","43250"
"In post","2023","30-39","Asian","Tax","680","655","36430","34700"
"In post","2023","30-39","Asian","Unknown","520","500","40810","35650"
"In post","2023","30-39","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Black","Commercial","65","60","42840","39150"
"In post","2023","30-39","Black","Communications","25","25","[c]","[c]"
"In post","2023","30-39","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Black","Counter Fraud","75","75","32350","32520"
"In post","2023","30-39","Black","Digital, Data and Technology","220","220","41450","39150"
"In post","2023","30-39","Black","Economics","20","20","[c]","[c]"
"In post","2023","30-39","Black","Finance","70","70","40930","39580"
"In post","2023","30-39","Black","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Black","Human Resources","75","75","39070","36430"
"In post","2023","30-39","Black","Inspector of Education and Training","5","5","[c]","[c]"
"In post","2023","30-39","Black","Intelligence Analysis","10","10","[c]","[c]"
"In post","2023","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Black","International Trade","20","20","[c]","[c]"
"In post","2023","30-39","Black","Knowledge and Information Management","20","20","[c]","[c]"
"In post","2023","30-39","Black","Legal","130","125","46130","50460"
"In post","2023","30-39","Black","Medicine","5","5","[c]","[c]"
"In post","2023","30-39","Black","Operational Delivery","1860","1765","30300","29660"
"In post","2023","30-39","Black","Operational Research","5","5","[c]","[c]"
"In post","2023","30-39","Black","Other","60","60","31840","30340"
"In post","2023","30-39","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Black","Policy","290","285","44200","41490"
"In post","2023","30-39","Black","Project Delivery","155","155","43650","41780"
"In post","2023","30-39","Black","Property","25","20","[c]","[c]"
"In post","2023","30-39","Black","Psychology","10","10","[c]","[c]"
"In post","2023","30-39","Black","Science and Engineering","70","65","38860","40750"
"In post","2023","30-39","Black","Security","20","20","[c]","[c]"
"In post","2023","30-39","Black","Social Research","5","5","[c]","[c]"
"In post","2023","30-39","Black","Statistics","20","20","[c]","[c]"
"In post","2023","30-39","Black","Tax","145","145","34130","34700"
"In post","2023","30-39","Black","Unknown","160","160","39100","36000"
"In post","2023","30-39","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Mixed","Commercial","40","35","42830","39010"
"In post","2023","30-39","Mixed","Communications","40","40","45590","41240"
"In post","2023","30-39","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Mixed","Counter Fraud","55","50","32360","31280"
"In post","2023","30-39","Mixed","Digital, Data and Technology","130","130","45710","42760"
"In post","2023","30-39","Mixed","Economics","15","15","[c]","[c]"
"In post","2023","30-39","Mixed","Finance","65","65","43600","42140"
"In post","2023","30-39","Mixed","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Mixed","Human Resources","75","70","43850","39510"
"In post","2023","30-39","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Mixed","Intelligence Analysis","20","20","[c]","[c]"
"In post","2023","30-39","Mixed","Internal Audit","5","5","[c]","[c]"
"In post","2023","30-39","Mixed","International Trade","25","25","[c]","[c]"
"In post","2023","30-39","Mixed","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","30-39","Mixed","Legal","90","85","52530","52790"
"In post","2023","30-39","Mixed","Medicine","10","10","[c]","[c]"
"In post","2023","30-39","Mixed","Operational Delivery","1250","1180","30690","28480"
"In post","2023","30-39","Mixed","Operational Research","5","5","[c]","[c]"
"In post","2023","30-39","Mixed","Other","55","50","34500","28120"
"In post","2023","30-39","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Mixed","Policy","380","375","50050","53190"
"In post","2023","30-39","Mixed","Project Delivery","110","105","45960","42140"
"In post","2023","30-39","Mixed","Property","15","15","[c]","[c]"
"In post","2023","30-39","Mixed","Psychology","10","10","[c]","[c]"
"In post","2023","30-39","Mixed","Science and Engineering","60","60","41860","40820"
"In post","2023","30-39","Mixed","Security","25","25","[c]","[c]"
"In post","2023","30-39","Mixed","Social Research","10","10","[c]","[c]"
"In post","2023","30-39","Mixed","Statistics","20","20","[c]","[c]"
"In post","2023","30-39","Mixed","Tax","90","90","37470","34700"
"In post","2023","30-39","Mixed","Unknown","165","165","44950","41910"
"In post","2023","30-39","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Commercial","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Communications","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Counter Fraud","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Digital, Data and Technology","35","35","42210","41240"
"In post","2023","30-39","Other ethnicity","Economics","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Finance","15","15","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Human Resources","15","15","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Internal Audit","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","International Trade","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Legal","40","40","53460","52360"
"In post","2023","30-39","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Operational Delivery","275","265","31120","29980"
"In post","2023","30-39","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Other","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Policy","130","130","49870","53270"
"In post","2023","30-39","Other ethnicity","Project Delivery","30","30","48830","45000"
"In post","2023","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Science and Engineering","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Security","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Social Research","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Tax","25","25","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Unknown","40","40","44060","41790"
"In post","2023","30-39","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Commercial","55","55","45820","42620"
"In post","2023","30-39","Undeclared","Communications","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Corporate Finance","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","Counter Fraud","50","45","30240","28120"
"In post","2023","30-39","Undeclared","Digital, Data and Technology","220","215","45070","42510"
"In post","2023","30-39","Undeclared","Economics","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Finance","75","75","42790","38470"
"In post","2023","30-39","Undeclared","Geography","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Human Resources","80","75","41860","40630"
"In post","2023","30-39","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Intelligence Analysis","30","30","[c]","[c]"
"In post","2023","30-39","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","International Trade","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","Knowledge and Information Management","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Legal","85","80","47960","49050"
"In post","2023","30-39","Undeclared","Medicine","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Operational Delivery","1505","1425","30920","28130"
"In post","2023","30-39","Undeclared","Operational Research","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","Other","90","85","35000","32520"
"In post","2023","30-39","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Policy","315","310","50210","53030"
"In post","2023","30-39","Undeclared","Project Delivery","120","120","47340","43400"
"In post","2023","30-39","Undeclared","Property","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Psychology","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Science and Engineering","195","190","43590","43220"
"In post","2023","30-39","Undeclared","Security","65","65","39980","40880"
"In post","2023","30-39","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Statistics","30","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Tax","110","110","42330","35000"
"In post","2023","30-39","Undeclared","Unknown","150","145","45030","41530"
"In post","2023","30-39","Undeclared","Veterinarian","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Commercial","205","200","40260","38470"
"In post","2023","30-39","Unknown","Communications","245","240","46320","43700"
"In post","2023","30-39","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Counter Fraud","225","215","31950","28130"
"In post","2023","30-39","Unknown","Digital, Data and Technology","1085","1070","44520","41460"
"In post","2023","30-39","Unknown","Economics","55","55","59180","58770"
"In post","2023","30-39","Unknown","Finance","295","290","43050","40810"
"In post","2023","30-39","Unknown","Geography","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","385","370","39220","36180"
"In post","2023","30-39","Unknown","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Intelligence Analysis","90","90","35680","34170"
"In post","2023","30-39","Unknown","Internal Audit","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","International Trade","165","165","50440","55220"
"In post","2023","30-39","Unknown","Knowledge and Information Management","60","60","38070","35210"
"In post","2023","30-39","Unknown","Legal","395","385","45960","43650"
"In post","2023","30-39","Unknown","Medicine","140","115","47740","39210"
"In post","2023","30-39","Unknown","Operational Delivery","10385","9805","28520","26960"
"In post","2023","30-39","Unknown","Operational Research","55","55","38850","36970"
"In post","2023","30-39","Unknown","Other","765","745","38080","36740"
"In post","2023","30-39","Unknown","Planning","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Planning Inspectors","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Policy","1475","1450","50600","53500"
"In post","2023","30-39","Unknown","Project Delivery","560","550","44400","42140"
"In post","2023","30-39","Unknown","Property","180","175","34820","32970"
"In post","2023","30-39","Unknown","Psychology","80","75","36530","36880"
"In post","2023","30-39","Unknown","Science and Engineering","240","235","39600","39820"
"In post","2023","30-39","Unknown","Security","415","410","35550","35010"
"In post","2023","30-39","Unknown","Social Research","55","55","45410","42610"
"In post","2023","30-39","Unknown","Statistics","75","75","43390","41270"
"In post","2023","30-39","Unknown","Tax","1210","1160","33080","32540"
"In post","2023","30-39","Unknown","Unknown","2440","2355","40280","35000"
"In post","2023","30-39","Unknown","Veterinarian","10","5","[c]","[c]"
"In post","2023","30-39","White","Commercial","1290","1255","44920","40750"
"In post","2023","30-39","White","Communications","805","775","44920","42510"
"In post","2023","30-39","White","Corporate Finance","10","10","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","1135","1080","31130","28120"
"In post","2023","30-39","White","Digital, Data and Technology","3380","3315","43580","41050"
"In post","2023","30-39","White","Economics","330","315","58950","59370"
"In post","2023","30-39","White","Finance","1370","1320","43550","40600"
"In post","2023","30-39","White","Geography","100","100","34790","34370"
"In post","2023","30-39","White","Human Resources","1905","1820","39280","36540"
"In post","2023","30-39","White","Inspector of Education and Training","130","125","58970","52750"
"In post","2023","30-39","White","Intelligence Analysis","615","595","35200","32160"
"In post","2023","30-39","White","Internal Audit","90","85","43960","42700"
"In post","2023","30-39","White","International Trade","345","340","51280","55370"
"In post","2023","30-39","White","Knowledge and Information Management","345","335","37080","34170"
"In post","2023","30-39","White","Legal","1915","1835","51630","52360"
"In post","2023","30-39","White","Medicine","345","305","47230","40880"
"In post","2023","30-39","White","Operational Delivery","35670","33565","30510","28120"
"In post","2023","30-39","White","Operational Research","235","225","48570","49260"
"In post","2023","30-39","White","Other","1750","1640","34970","31750"
"In post","2023","30-39","White","Planning","50","50","44200","41190"
"In post","2023","30-39","White","Planning Inspectors","60","55","52350","48660"
"In post","2023","30-39","White","Policy","6635","6460","51140","53550"
"In post","2023","30-39","White","Project Delivery","2950","2860","44470","41780"
"In post","2023","30-39","White","Property","655","635","37990","34440"
"In post","2023","30-39","White","Psychology","500","480","36970","32420"
"In post","2023","30-39","White","Science and Engineering","2150","2100","41640","40790"
"In post","2023","30-39","White","Security","1145","1135","35310","33990"
"In post","2023","30-39","White","Social Research","395","375","46670","43650"
