"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","West Midlands","Birmingham","195","[c]","28480","25140"
"Leaver CS","2023","Asian","West Midlands (England)","West Midlands","Coventry","30","[c]","35300","30820"
"Leaver CS","2023","Asian","West Midlands (England)","West Midlands","Dudley","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","West Midlands","Sandwell","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","West Midlands","Solihull","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","West Midlands","Walsall","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","West Midlands","Wolverhampton","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","South Yorkshire","Sheffield","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","West Yorkshire","Bradford","70","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","West Yorkshire","Leeds","80","[c]","31670","27570"
"Leaver CS","2023","Asian","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Bedfordshire and Hertfordshire","Bedford","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","East Anglia","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Essex","Essex Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Essex","Heart of Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Essex","West Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Inner London - East","Hackney and Newham","80","[c]","30550","31060"
"Leaver CS","2023","Black","London","Inner London - East","Haringey and Islington","45","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Inner London - East","Lambeth","55","[c]","36270","32520"
"Leaver CS","2023","Black","London","Inner London - East","Lewisham and Southwark","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Inner London - East","Tower Hamlets","80","[c]","39400","35000"
"Leaver CS","2023","Black","London","Inner London - West","Camden and City of London","35","[c]","31430","26450"
"Leaver CS","2023","Black","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Inner London - West","Wandsworth","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Inner London - West","Westminster","350","[c]","39440","35410"
"Leaver CS","2023","Black","London","Outer London - East and North East","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - East and North East","Bexley and Greenwich","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - East and North East","Enfield","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - East and North East","Redbridge and Waltham Forest","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - South","Bromley","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - South","Croydon","95","[c]","34690","32520"
"Leaver CS","2023","Black","London","Outer London - South","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - West and North West","Barnet","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - West and North West","Brent","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - West and North West","Ealing","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - West and North West","Harrow and Hillingdon","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Outer London - West and North West","Hounslow and Richmond upon Thames","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Northumberland, and Tyne and Wear","Tyneside","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Greater Manchester","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Greater Manchester","Greater Manchester South West","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Greater Manchester","Manchester","40","[c]","32440","28120"
"Leaver CS","2023","Black","North West (England)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Merseyside","Liverpool","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
