"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Ministry of Justice","SEO/HEO","Male","545","535","37040","35410"
"In post","2023","20-29","Ministry of Justice","Unknown","Female","3745","3650","25750","24570"
"In post","2023","20-29","Ministry of Justice","Unknown","Male","710","700","25170","23640"
"In post","2023","20-29","National Crime Agency","AA/AO","Female","35","35","24490","23300"
"In post","2023","20-29","National Crime Agency","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","20-29","National Crime Agency","EO","Female","335","335","35260","34670"
"In post","2023","20-29","National Crime Agency","EO","Male","205","205","35250","34670"
"In post","2023","20-29","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","SEO/HEO","Female","110","110","42910","42240"
"In post","2023","20-29","National Crime Agency","SEO/HEO","Male","55","55","43910","42240"
"In post","2023","20-29","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","35","35","22580","22490"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","Female","40","40","27620","27140"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","45","45","37130","36330"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Office of Gas and Electricity Markets","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Office of Gas and Electricity Markets","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Office of Gas and Electricity Markets","EO","Female","75","70","25880","25750"
"In post","2023","20-29","Office of Gas and Electricity Markets","EO","Male","100","100","25880","25750"
"In post","2023","20-29","Office of Gas and Electricity Markets","G6/G7","Female","30","30","[c]","[c]"
"In post","2023","20-29","Office of Gas and Electricity Markets","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","20-29","Office of Gas and Electricity Markets","SEO/HEO","Female","70","70","35110","34900"
"In post","2023","20-29","Office of Gas and Electricity Markets","SEO/HEO","Male","65","65","34330","33400"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","EO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Rail and Road","EO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of Rail and Road","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Office of Rail and Road","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Scottish Government","AA/AO","Female","1105","1065","24300","24490"
"In post","2023","20-29","Scottish Government","AA/AO","Male","845","835","24660","24710"
"In post","2023","20-29","Scottish Government","EO","Female","895","885","30530","29450"
"In post","2023","20-29","Scottish Government","EO","Male","495","495","30830","29450"
"In post","2023","20-29","Scottish Government","G6/G7","Female","135","135","53640","52360"
"In post","2023","20-29","Scottish Government","G6/G7","Male","65","65","54850","52360"
"In post","2023","20-29","Scottish Government","SEO/HEO","Female","665","660","37360","34730"
"In post","2023","20-29","Scottish Government","SEO/HEO","Male","410","410","38430","36800"
"In post","2023","20-29","The National Archives","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","20-29","The National Archives","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","20-29","The National Archives","EO","Female","15","15","[c]","[c]"
"In post","2023","20-29","The National Archives","EO","Male","10","10","[c]","[c]"
"In post","2023","20-29","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","The National Archives","SEO/HEO","Female","30","30","33460","31180"
"In post","2023","20-29","The National Archives","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","20-29","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Export Finance","EO","Female","20","20","[c]","[c]"
"In post","2023","20-29","UK Export Finance","EO","Male","15","15","[c]","[c]"
"In post","2023","20-29","UK Export Finance","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","20-29","UK Export Finance","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","20-29","UK Export Finance","SEO/HEO","Female","40","40","39350","40330"
"In post","2023","20-29","UK Export Finance","SEO/HEO","Male","30","30","39300","40720"
"In post","2023","20-29","UK Statistics Authority","AA/AO","Female","85","75","21230","21200"
"In post","2023","20-29","UK Statistics Authority","AA/AO","Male","85","80","21520","21200"
"In post","2023","20-29","UK Statistics Authority","EO","Female","75","75","25030","24840"
"In post","2023","20-29","UK Statistics Authority","EO","Male","95","85","25000","24840"
"In post","2023","20-29","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Statistics Authority","G6/G7","Female","40","40","52370","51460"
"In post","2023","20-29","UK Statistics Authority","G6/G7","Male","40","35","54360","51460"
"In post","2023","20-29","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Statistics Authority","SEO/HEO","Female","495","495","34560","31560"
"In post","2023","20-29","UK Statistics Authority","SEO/HEO","Male","365","360","34370","31560"
"In post","2023","20-29","UK Statistics Authority","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Supreme Court","EO","Female","5","5","[c]","[c]"
"In post","2023","20-29","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Water Services Regulation Authority","EO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Water Services Regulation Authority","EO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Water Services Regulation Authority","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Water Services Regulation Authority","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Welsh Government","AA/AO","Female","125","115","24430","25620"
"In post","2023","20-29","Welsh Government","AA/AO","Male","100","95","24520","25620"
"In post","2023","20-29","Welsh Government","EO","Female","95","95","28330","27890"
"In post","2023","20-29","Welsh Government","EO","Male","80","80","28740","27890"
"In post","2023","20-29","Welsh Government","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","20-29","Welsh Government","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","20-29","Welsh Government","SEO/HEO","Female","85","85","36560","34520"
"In post","2023","20-29","Welsh Government","SEO/HEO","Male","55","55","36210","34520"
"In post","2023","30-39","Attorney General's Departments","AA/AO","Female","160","140","23310","22870"
"In post","2023","30-39","Attorney General's Departments","AA/AO","Male","55","55","23640","24280"
"In post","2023","30-39","Attorney General's Departments","EO","Female","235","225","28120","27760"
"In post","2023","30-39","Attorney General's Departments","EO","Male","90","90","28400","28170"
"In post","2023","30-39","Attorney General's Departments","G6/G7","Female","900","845","55940","53600"
"In post","2023","30-39","Attorney General's Departments","G6/G7","Male","405","400","56580","54100"
"In post","2023","30-39","Attorney General's Departments","SCS level","Female","5","5","[c]","[c]"
"In post","2023","30-39","Attorney General's Departments","SCS level","Male","5","5","[c]","[c]"
"In post","2023","30-39","Attorney General's Departments","SEO/HEO","Female","255","245","37720","38760"
"In post","2023","30-39","Attorney General's Departments","SEO/HEO","Male","160","160","37300","38760"
"In post","2023","30-39","Cabinet Office","AA/AO","Female","40","40","22060","21720"
"In post","2023","30-39","Cabinet Office","AA/AO","Male","30","30","[c]","[c]"
"In post","2023","30-39","Cabinet Office","EO","Female","110","100","26800","26560"
"In post","2023","30-39","Cabinet Office","EO","Male","80","80","26360","26030"
"In post","2023","30-39","Cabinet Office","G6/G7","Female","675","660","60080","56430"
"In post","2023","30-39","Cabinet Office","G6/G7","Male","605","600","61150","58070"
"In post","2023","30-39","Cabinet Office","SCS level","Female","65","60","86180","77080"
"In post","2023","30-39","Cabinet Office","SCS level","Male","60","60","83950","77110"
"In post","2023","30-39","Cabinet Office","SEO/HEO","Female","520","505","36580","36000"
