"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Anglia","SEO","35","35","40160","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","EO","20","20","25880","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","G7","35","35","54870","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","HEO","60","55","31880","31270"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","SEO","55","55","39170","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","HEO","10","10","31630","31270"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","SEO","15","15","40150","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Essex","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G7","15","15","55240","55910"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","20","20","31980","31270"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","20","20","39710","39600"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","AO","10","10","21780","21780"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","EO","40","35","26020","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","G6","10","10","64230","63190"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","G7","30","30","54050","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","HEO","40","40","31700","31270"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","SEO","40","40","38930","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","SEO","20","20","39130","37820"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AO","25","20","21780","21780"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","EO","15","15","26690","27110"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","G7","10","10","56770","56680"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","HEO","40","40","32430","32410"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SEO","35","30","40740","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","AO","35","35","25480","25480"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","EO","115","110","30020","29660"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","G6","85","85","70810","69820"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","G7","330","320","59150","59150"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","HEO","295","290","35930","35410"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","SCS level","25","25","87210","84420"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","SEO","350","345","44540","43650"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","AO","75","70","25420","25480"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","EO","340","335","29800","29660"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","G6","200","195","69770","67570"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","G7","685","665","58850","56500"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","HEO","570","560","35820","35410"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","SCS level","105","100","89790","81280"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","SEO","740","720","44300","43650"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","HEO","35","35","32080","31770"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","SEO","20","20","41430","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","EO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","G7","10","10","55760","57000"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","HEO","20","20","32130","31270"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","SEO","30","30","40740","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AO","25","25","21910","21780"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","EO","15","15","26180","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","HEO","20","20","31640","31270"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SEO","30","30","40110","41120"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Lincolnshire","G7","[c]","[c]","[c]","[c]"
